body,body_attempts,clinch,clinch_attempts,date,details,distance,distance_attempts,fight_id,ground,ground_attempts,head,head_attempts,kd,leg,leg_attempts,location,method,name,pass,referee,reversals,round,round_time,sig_attempts,sig_strikes,strike_attempts,strikes,sub_attempts,takedowns,td_attempts,time_format,title,weight_class,win/loss
6,8,11,13,"July 14, 2018",Punch to Head On Ground,6,15,400,7,9,18,28,1,0,1,"Boise, Idaho, USA",KO/TKO,Sage Northcutt,1,Jason Herzog,0,2,3:13,37,24,50,37,1,1,1,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Welterweight Bout,W
1,2,1,2,"July 14, 2018",Punch to Head On Ground,1,2,400,4,12,5,14,1,0,0,"Boise, Idaho, USA",KO/TKO,Zak Ottow,6,Jason Herzog,0,2,3:13,16,6,47,33,1,1,4,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Welterweight Bout,L
13,22,5,5,"July 14, 2018",Tony Weeks 28 - 29. Mike Mikkelsen 27 - 30. Tim Turner 29 - 28.,29,95,401,8,14,25,87,0,4,5,"Boise, Idaho, USA",Decision - Split,Dennis Bermudez,1,Tom Supnet,0,3,5:00,114,42,132,56,0,6,14,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Featherweight Bout,L
13,20,2,5,"July 14, 2018",Tony Weeks 28 - 29. Mike Mikkelsen 27 - 30. Tim Turner 29 - 28.,41,126,401,5,6,32,110,0,3,7,"Boise, Idaho, USA",Decision - Split,Rick Glenn,0,Tom Supnet,0,3,5:00,137,48,151,59,1,0,0,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Featherweight Bout,W
3,4,4,7,"July 14, 2018",Punch to Head From Bottom,7,22,402,2,8,9,29,0,1,4,"Boise, Idaho, USA",KO/TKO,Randy Brown,1,Herb Dean,0,2,1:09,37,13,43,18,0,1,2,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Welterweight Bout,L
1,3,1,4,"July 14, 2018",Punch to Head From Bottom,2,23,402,9,12,9,33,0,2,3,"Boise, Idaho, USA",KO/TKO,Niko Price,0,Herb Dean,1,2,1:09,39,12,81,40,0,1,2,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Welterweight Bout,W
1,1,0,0,"July 14, 2018",Punch to Head At Distance,3,12,403,0,0,0,6,0,2,5,"Boise, Idaho, USA",KO/TKO,Myles Jury,0,Jason Herzog,0,1,2:52,12,3,12,3,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Featherweight Bout,L
0,0,0,0,"July 14, 2018",Punch to Head At Distance,2,5,403,15,22,16,24,1,1,3,"Boise, Idaho, USA",KO/TKO,Chad Mendes,0,Jason Herzog,0,1,2:52,27,17,27,17,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Featherweight Bout,W
10,13,8,9,"July 14, 2018",Tony Weeks 30 - 26. Tim Turner 30 - 27. Dave Hagen 30 - 27.,12,23,404,13,25,14,32,0,9,12,"Boise, Idaho, USA",Decision - Unanimous,Cat Zingano,2,Rulon Day,0,3,5:00,57,33,123,94,0,6,10,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Women's Bantamweight Bout,W
3,4,6,6,"July 14, 2018",Tony Weeks 30 - 26. Tim Turner 30 - 27. Dave Hagen 30 - 27.,8,33,404,0,0,10,34,0,1,1,"Boise, Idaho, USA",Decision - Unanimous,Marion Reneau,0,Rulon Day,0,3,5:00,39,14,62,35,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Women's Bantamweight Bout,L
20,43,1,1,"July 14, 2018",Mike Mikkelsen 28 - 29. Tony Weeks 28 - 29. Dave Hagen 28 - 29.,47,181,405,0,1,23,135,0,5,5,"Boise, Idaho, USA",Decision - Unanimous,Eddie Wineland,0,Tom Supnet,0,3,5:00,183,48,183,48,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Bantamweight Bout,L
4,7,1,2,"July 14, 2018",Mike Mikkelsen 28 - 29. Tony Weeks 28 - 29. Dave Hagen 28 - 29.,52,212,405,0,0,40,197,0,9,10,"Boise, Idaho, USA",Decision - Unanimous,Alejandro Perez,0,Tom Supnet,0,3,5:00,214,53,214,53,0,0,2,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Bantamweight Bout,W
15,24,15,24,"July 14, 2018",Scott Marker 28 - 29. Marcos Rosales 28 - 29. Tim Turner 27 - 30.,67,148,406,0,0,66,147,0,1,1,"Boise, Idaho, USA",Decision - Unanimous,Darren Elkins,0,Jason Herzog,0,3,5:00,172,82,184,93,0,1,6,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Featherweight Bout,L
11,13,18,25,"July 14, 2018",Scott Marker 28 - 29. Marcos Rosales 28 - 29. Tim Turner 27 - 30.,81,118,406,1,1,76,118,2,13,13,"Boise, Idaho, USA",Decision - Unanimous,Alexander Volkanovski,0,Jason Herzog,0,3,5:00,144,100,147,103,3,2,12,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Featherweight Bout,W
4,14,2,2,"July 14, 2018",Dave Hagen 28 - 29. Mike Mikkelsen 29 - 28. Marcos Rosales 28 - 29.,29,83,407,1,2,18,62,0,10,11,"Boise, Idaho, USA",Decision - Split,Justin Scoggins,0,Rulon Day,0,3,5:00,87,32,87,32,0,0,1,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Flyweight Bout,L
13,16,14,15,"July 14, 2018",Dave Hagen 28 - 29. Mike Mikkelsen 29 - 28. Marcos Rosales 28 - 29.,45,91,407,6,7,40,83,0,12,14,"Boise, Idaho, USA",Decision - Split,Said Nurmagomedov,0,Rulon Day,0,3,5:00,113,65,134,86,0,1,11,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Flyweight Bout,W
8,12,6,8,"July 14, 2018",Punch to Head At Distance,88,208,408,8,10,88,206,0,6,8,"Boise, Idaho, USA",KO/TKO,Kurt Holobaugh,0,Herb Dean,0,3,1:29,226,102,256,130,0,1,3,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Featherweight Bout,L
5,7,8,9,"July 14, 2018",Punch to Head At Distance,67,129,408,7,8,76,138,1,1,1,"Boise, Idaho, USA",KO/TKO,Raoni Barcelos,1,Herb Dean,0,3,1:29,146,82,160,95,0,3,4,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Featherweight Bout,W
12,12,3,3,"July 14, 2018",Dave Hagen 29 - 28. Scott Marker 30 - 27. Marcos Rosales 30 - 27.,31,55,409,19,20,32,57,0,9,9,"Boise, Idaho, USA",Decision - Unanimous,Liz Carmouche,5,Tom Supnet,0,3,5:00,78,53,135,109,0,3,4,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Women's Flyweight Bout,W
14,23,10,16,"July 14, 2018",Dave Hagen 29 - 28. Scott Marker 30 - 27. Marcos Rosales 30 - 27.,30,86,409,2,2,19,72,0,9,9,"Boise, Idaho, USA",Decision - Unanimous,Jennifer Maia,0,Tom Supnet,0,3,5:00,104,42,118,55,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Women's Flyweight Bout,L
4,6,3,5,"July 14, 2018",Rear Naked Choke,17,34,410,5,5,20,36,0,1,2,"Boise, Idaho, USA",Submission,Mark De La Rosa,1,Rulon Day,0,2,2:00,44,25,45,26,1,2,3,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Flyweight Bout,W
3,6,2,2,"July 14, 2018",Rear Naked Choke,17,52,410,0,0,6,36,0,10,12,"Boise, Idaho, USA",Submission,Elias Garcia,0,Rulon Day,0,2,2:00,54,19,76,41,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Flyweight Bout,L
32,36,43,48,"July 14, 2018",29 - 28. 29 - 28. 30 - 27.,85,151,411,0,0,83,150,0,13,13,"Boise, Idaho, USA",Decision - Unanimous,Jessica Aguilar,0,Herb Dean,0,3,5:00,199,128,209,138,0,0,6,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Women's Strawweight Bout,W
27,38,8,12,"July 14, 2018",29 - 28. 29 - 28. 30 - 27.,73,178,411,0,0,54,152,0,0,0,"Boise, Idaho, USA",Decision - Unanimous,Jodie Esquibel,0,Herb Dean,0,3,5:00,190,81,190,81,0,0,2,3 Rnd (5-5-5),UFC Fight Night: Dos Santos vs. Ivanov,Women's Strawweight Bout,L
6,7,5,9,"July 07, 2018",Punches to Head In Clinch,19,42,412,0,0,15,41,0,3,3,"Las Vegas, Nevada, USA",KO/TKO,Stipe Miocic,0,Marc Goddard,0,1,4:33,51,24,56,29,0,1,1,5 Rnd (5-5-5-5-5),UFC 226: Miocic vs. Cormier,UFC Heavyweight Title Bout,L
1,1,2,2,"July 07, 2018",Punches to Head In Clinch,19,31,412,4,4,20,30,1,4,6,"Las Vegas, Nevada, USA",KO/TKO,Daniel Cormier,0,Marc Goddard,0,1,4:33,37,25,43,31,0,0,0,5 Rnd (5-5-5-5-5),UFC 226: Miocic vs. Cormier,UFC Heavyweight Title Bout,W
3,6,2,3,"July 07, 2018",Sal D'amato 27 - 30. Junichiro Kamijo 28 - 29. Derek Cleary 28 - 29.,9,43,413,0,0,7,39,0,1,1,"Las Vegas, Nevada, USA",Decision - Unanimous,Francis Ngannou,0,Herb Dean,0,3,5:00,46,11,46,11,0,0,0,3 Rnd (5-5-5),UFC 226: Miocic vs. Cormier,Heavyweight Bout,L
11,18,2,2,"July 07, 2018",Sal D'amato 27 - 30. Junichiro Kamijo 28 - 29. Derek Cleary 28 - 29.,18,52,413,0,0,1,26,0,8,10,"Las Vegas, Nevada, USA",Decision - Unanimous,Derrick Lewis,0,Herb Dean,0,3,5:00,54,20,54,20,0,0,2,3 Rnd (5-5-5),UFC 226: Miocic vs. Cormier,Heavyweight Bout,W
16,24,7,9,"July 07, 2018",Chris Lee 28 - 29. Dave Hagen 29 - 28. Michael Bell 28 - 29.,48,110,414,1,1,27,79,0,13,17,"Las Vegas, Nevada, USA",Decision - Split,Paul Felder,0,Marc Goddard,0,3,5:00,120,56,128,64,0,0,1,3 Rnd (5-5-5),UFC 226: Miocic vs. Cormier,Welterweight Bout,L
15,18,17,21,"July 07, 2018",Chris Lee 28 - 29. Dave Hagen 29 - 28. Michael Bell 28 - 29.,42,86,414,3,3,34,78,0,13,14,"Las Vegas, Nevada, USA",Decision - Split,Mike Perry,0,Marc Goddard,0,3,5:00,110,62,114,66,0,2,3,3 Rnd (5-5-5),UFC 226: Miocic vs. Cormier,Welterweight Bout,W
7,7,3,3,"July 07, 2018",Triangle Choke From Bottom Guard,8,21,415,1,2,4,17,0,1,2,"Las Vegas, Nevada, USA",Submission,Michael Chiesa,1,Herb Dean,0,2,0:52,26,12,35,19,0,2,6,3 Rnd (5-5-5),UFC 226: Miocic vs. Cormier,Lightweight Bout,L
4,6,1,1,"July 07, 2018",Triangle Choke From Bottom Guard,7,19,415,1,2,3,13,0,2,3,"Las Vegas, Nevada, USA",Submission,Anthony Pettis,0,Herb Dean,0,2,0:52,22,9,26,13,2,0,0,3 Rnd (5-5-5),UFC 226: Miocic vs. Cormier,Lightweight Bout,W
0,1,0,0,"July 07, 2018",Punches to Head At Distance,5,11,416,0,0,2,7,0,3,3,"Las Vegas, Nevada, USA",KO/TKO,Gokhan Saki,0,Jason Herzog,0,1,1:36,11,5,11,5,0,0,0,3 Rnd (5-5-5),UFC 226: Miocic vs. Cormier,Light Heavyweight Bout,L
0,0,0,0,"July 07, 2018",Punches to Head At Distance,3,11,416,6,6,9,17,1,0,0,"Las Vegas, Nevada, USA",KO/TKO,Khalil Rountree Jr.,0,Jason Herzog,0,1,1:36,17,9,17,9,0,0,0,3 Rnd (5-5-5),UFC 226: Miocic vs. Cormier,Light Heavyweight Bout,W
8,15,4,4,"July 07, 2018",Punches to Body At Distance,54,118,417,0,0,45,102,0,5,5,"Las Vegas, Nevada, USA",KO/TKO,Uriah Hall,0,Mark Smith,0,2,2:38,122,58,122,58,0,0,1,3 Rnd (5-5-5),UFC 226: Miocic vs. Cormier,Middleweight Bout,L
33,40,8,9,"July 07, 2018",Punches to Body At Distance,66,105,417,1,2,39,73,1,3,3,"Las Vegas, Nevada, USA",KO/TKO,Paulo Costa,0,Mark Smith,0,2,2:38,116,75,117,76,0,0,0,3 Rnd (5-5-5),UFC 226: Miocic vs. Cormier,Middleweight Bout,W
4,7,1,1,"July 07, 2018",Richard Winter 30 - 27. Dave Hagen 30 - 27. Michael Bell 30 - 27.,36,95,418,17,24,41,98,0,9,15,"Las Vegas, Nevada, USA",Decision - Unanimous,Raphael Assuncao,4,Marc Goddard,0,3,5:00,120,54,161,93,0,2,2,3 Rnd (5-5-5),UFC 226: Miocic vs. Cormier,Bantamweight Bout,W
6,10,0,0,"July 07, 2018",Richard Winter 30 - 27. Dave Hagen 30 - 27. Michael Bell 30 - 27.,20,122,418,0,0,12,105,0,2,7,"Las Vegas, Nevada, USA",Decision - Unanimous,Rob Font,0,Marc Goddard,0,3,5:00,122,20,122,20,0,0,0,3 Rnd (5-5-5),UFC 226: Miocic vs. Cormier,Bantamweight Bout,L
15,30,13,19,"July 07, 2018",Adalaide Byrd 27 - 30. Junichiro Kamijo 27 - 30. Sal D'amato 27 - 30.,37,114,419,0,0,18,80,0,17,23,"Las Vegas, Nevada, USA",Decision - Unanimous,Lando Vannata,1,Mark Smith,0,3,5:00,133,50,150,66,0,1,4,3 Rnd (5-5-5),UFC 226: Miocic vs. Cormier,Lightweight Bout,L
9,10,19,21,"July 07, 2018",Adalaide Byrd 27 - 30. Junichiro Kamijo 27 - 30. Sal D'amato 27 - 30.,36,77,419,0,0,29,68,0,17,20,"Las Vegas, Nevada, USA",Decision - Unanimous,Drakkar Klose,0,Mark Smith,0,3,5:00,98,55,118,73,0,1,4,3 Rnd (5-5-5),UFC 226: Miocic vs. Cormier,Lightweight Bout,W
10,15,3,6,"July 07, 2018",Richard Winter 29 - 28. Dave Hagen 29 - 28. Derek Cleary 29 - 28.,33,86,420,2,2,23,71,0,5,8,"Las Vegas, Nevada, USA",Decision - Unanimous,Curtis Millender,0,Jason Herzog,0,3,5:00,94,38,96,40,0,1,1,3 Rnd (5-5-5),UFC 226: Miocic vs. Cormier,Welterweight Bout,W
7,14,1,3,"July 07, 2018",Richard Winter 29 - 28. Dave Hagen 29 - 28. Derek Cleary 29 - 28.,34,85,420,9,11,28,75,0,9,10,"Las Vegas, Nevada, USA",Decision - Unanimous,Max Griffin,1,Jason Herzog,0,3,5:00,99,44,117,61,0,1,2,3 Rnd (5-5-5),UFC 226: Miocic vs. Cormier,Welterweight Bout,L
4,4,0,0,"July 07, 2018",Punches to Head At Distance,19,31,421,3,3,12,23,2,6,7,"Las Vegas, Nevada, USA",KO/TKO,Dan Hooker,0,Mark Smith,0,1,2:28,34,22,34,22,1,0,0,3 Rnd (5-5-5),UFC 226: Miocic vs. Cormier,Lightweight Bout,W
1,2,0,0,"July 07, 2018",Punches to Head At Distance,13,28,421,0,0,5,16,0,7,10,"Las Vegas, Nevada, USA",KO/TKO,Gilbert Burns,0,Mark Smith,0,1,2:28,28,13,29,13,0,0,1,3 Rnd (5-5-5),UFC 226: Miocic vs. Cormier,Lightweight Bout,L
13,22,1,4,"July 07, 2018",Junichiro Kamijo 28 - 29. Richard Winter 28 - 29. Chris Lee 28 - 29.,47,110,422,2,3,24,81,0,13,14,"Las Vegas, Nevada, USA",Decision - Unanimous,Jamie Moyle,0,Jason Herzog,0,3,5:00,117,50,149,75,0,0,3,3 Rnd (5-5-5),UFC 226: Miocic vs. Cormier,Women's Strawweight Bout,L
9,13,2,4,"July 07, 2018",Junichiro Kamijo 28 - 29. Richard Winter 28 - 29. Chris Lee 28 - 29.,40,164,422,11,15,33,159,0,11,11,"Las Vegas, Nevada, USA",Decision - Unanimous,Emily Whitmire,1,Jason Herzog,0,3,5:00,183,53,264,111,0,1,2,3 Rnd (5-5-5),UFC 226: Miocic vs. Cormier,Women's Strawweight Bout,W
3,8,1,8,"July 06, 2018",Sal D'amato 45 - 50. Derek Cleary 45 - 50. Chris Lee 46 - 49.,37,164,423,2,2,34,163,0,3,3,"Las Vegas, Nevada, USA",Decision - Unanimous,Brad Tavares,1,Herb Dean,0,5,5:00,174,40,181,46,0,1,12,5 Rnd (5-5-5-5-5),UFC - TUF 27 Finale,Middleweight Bout,L
21,29,12,14,"July 06, 2018",Sal D'amato 45 - 50. Derek Cleary 45 - 50. Chris Lee 46 - 49.,99,192,423,8,9,61,144,0,37,42,"Las Vegas, Nevada, USA",Decision - Unanimous,Israel Adesanya,2,Herb Dean,0,5,5:00,215,119,223,127,1,0,2,5 Rnd (5-5-5-5-5),UFC - TUF 27 Finale,Middleweight Bout,W
7,18,0,0,"July 06, 2018",Junichiro Kamijo 29 - 28. Glenn Trowbridge 28 - 29. Dave Hagen 29 - 28.,40,67,424,2,4,9,26,0,26,27,"Las Vegas, Nevada, USA",Decision - Split,Michael Trizano,2,Marc Goddard,0,3,5:00,71,42,116,86,1,0,0,3 Rnd + OT (5-5-5-5),UFC - TUF 27 Finale,Ultimate Fighter 27 Lightweight Tournament Title Bout,W
11,17,2,4,"July 06, 2018",Junichiro Kamijo 29 - 28. Glenn Trowbridge 28 - 29. Dave Hagen 29 - 28.,27,69,424,0,2,3,43,0,15,15,"Las Vegas, Nevada, USA",Decision - Split,Joe Giannetti,0,Marc Goddard,0,3,5:00,75,29,108,61,0,1,6,3 Rnd + OT (5-5-5-5),UFC - TUF 27 Finale,Ultimate Fighter 27 Lightweight Tournament Title Bout,L
5,8,1,3,"July 06, 2018",Adalaide Byrd 26 - 30. Sal D'amato 26 - 30. Michael Bell 26 - 30.,13,60,425,0,1,8,55,0,1,1,"Las Vegas, Nevada, USA",Decision - Unanimous,Jay Cucciniello,0,Herb Dean,0,3,5:00,64,14,68,18,0,0,1,3 Rnd + OT (5-5-5-5),UFC - TUF 27 Finale,Ultimate Fighter 27 Featherweight Tournament Title Bout,L
8,13,0,0,"July 06, 2018",Adalaide Byrd 26 - 30. Sal D'amato 26 - 30. Michael Bell 26 - 30.,50,81,425,21,30,42,74,0,21,24,"Las Vegas, Nevada, USA",Decision - Unanimous,Brad Katona,3,Herb Dean,0,3,5:00,111,71,167,117,0,2,7,3 Rnd + OT (5-5-5-5),UFC - TUF 27 Finale,Ultimate Fighter 27 Featherweight Tournament Title Bout,W
20,23,4,9,"July 06, 2018",Derek Cleary 29 - 28. Dave Hagen 29 - 28. Richard Winter 28 - 29.,78,147,426,0,3,60,134,0,2,2,"Las Vegas, Nevada, USA",Decision - Split,Alex Caceres,1,Mark Smith,0,3,5:00,159,82,163,86,0,0,1,3 Rnd (5-5-5),UFC - TUF 27 Finale,Featherweight Bout,W
10,17,7,16,"July 06, 2018",Derek Cleary 29 - 28. Dave Hagen 29 - 28. Richard Winter 28 - 29.,66,210,426,5,10,61,204,0,7,15,"Las Vegas, Nevada, USA",Decision - Split,Martin Bravo,0,Mark Smith,0,3,5:00,236,78,270,109,0,3,9,3 Rnd (5-5-5),UFC - TUF 27 Finale,Featherweight Bout,L
1,1,0,0,"July 06, 2018",Elbows to Head From Back Control,20,79,427,31,50,50,128,0,0,0,"Las Vegas, Nevada, USA",KO/TKO,Roxanne Modafferi,4,Marc Goddard,0,2,3:32,129,51,172,86,0,1,1,3 Rnd (5-5-5),UFC - TUF 27 Finale,Women's Flyweight Bout,W
1,4,0,0,"July 06, 2018",Elbows to Head From Back Control,24,80,427,0,0,23,76,0,0,0,"Las Vegas, Nevada, USA",KO/TKO,Barb Honchak,0,Marc Goddard,0,2,3:32,80,24,80,24,0,0,1,3 Rnd (5-5-5),UFC - TUF 27 Finale,Women's Flyweight Bout,L
14,19,1,2,"July 06, 2018",Adalaide Byrd 29 - 28. Sal D'amato 29 - 28. Dave Hagen 27 - 30.,48,107,428,1,7,30,90,0,6,7,"Las Vegas, Nevada, USA",Decision - Split,Alessio Di Chirico,2,Chris Tognoni,0,3,5:00,116,50,122,55,0,4,6,3 Rnd (5-5-5),UFC - TUF 27 Finale,Middleweight Bout,W
16,21,5,6,"July 06, 2018",Adalaide Byrd 29 - 28. Sal D'amato 29 - 28. Dave Hagen 27 - 30.,42,141,428,0,0,28,120,0,3,6,"Las Vegas, Nevada, USA",Decision - Split,Julian Marquez,1,Chris Tognoni,0,3,5:00,147,47,149,49,2,0,1,3 Rnd (5-5-5),UFC - TUF 27 Finale,Middleweight Bout,L
7,12,2,9,"July 06, 2018",Rear Naked Choke,39,120,429,15,20,46,134,0,3,3,"Las Vegas, Nevada, USA",Submission,Montana De La Rosa,2,Mark Smith,0,3,4:21,149,56,179,86,1,0,6,3 Rnd (5-5-5),UFC - TUF 27 Finale,Women's Flyweight Bout,W
15,23,4,4,"July 06, 2018",Rear Naked Choke,36,92,429,0,0,23,69,0,2,4,"Las Vegas, Nevada, USA",Submission,Rachael Ostovich,0,Mark Smith,0,3,4:21,96,40,106,48,1,0,0,3 Rnd (5-5-5),UFC - TUF 27 Finale,Women's Flyweight Bout,L
0,1,0,1,"July 06, 2018",Guillotine Choke On Ground,8,20,430,0,2,8,22,1,0,0,"Las Vegas, Nevada, USA",Submission,Luis Pena,1,Herb Dean,1,1,3:32,23,8,23,8,1,1,1,3 Rnd (5-5-5),UFC - TUF 27 Finale,Lightweight Bout,W
1,1,0,0,"July 06, 2018",Guillotine Choke On Ground,3,5,430,4,4,3,5,0,3,3,"Las Vegas, Nevada, USA",Submission,Richie Smullen,1,Herb Dean,0,1,3:32,9,7,17,15,0,2,3,3 Rnd (5-5-5),UFC - TUF 27 Finale,Lightweight Bout,L
2,6,5,7,"July 06, 2018",Adalaide Byrd 29 - 28. Dave Hagen 28 - 28. Sal D'amato 29 - 28.,20,62,431,2,2,22,61,0,3,4,"Las Vegas, Nevada, USA",Decision - Majority,John Gunther,3,Chris Tognoni,0,3,5:00,71,27,152,94,0,8,19,3 Rnd (5-5-5),UFC - TUF 27 Finale,Lightweight Bout,W
18,24,14,15,"July 06, 2018",Adalaide Byrd 29 - 28. Dave Hagen 28 - 28. Sal D'amato 29 - 28.,44,96,431,1,1,33,78,0,8,10,"Las Vegas, Nevada, USA",Decision - Majority,Allan Zuniga,0,Chris Tognoni,0,3,5:00,112,59,147,93,1,0,0,3 Rnd (5-5-5),UFC - TUF 27 Finale,Lightweight Bout,L
12,14,1,5,"July 06, 2018",Richard Winter 28 - 29. Derek Cleary 28 - 29. Michael Bell 28 - 28.,20,62,432,30,40,34,88,0,5,5,"Las Vegas, Nevada, USA",Decision - Majority,Tyler Diamond,5,Marc Goddard,2,3,5:00,107,51,129,72,0,3,4,3 Rnd (5-5-5),UFC - TUF 27 Finale,Featherweight Bout,L
9,18,7,10,"July 06, 2018",Richard Winter 28 - 29. Derek Cleary 28 - 29. Michael Bell 28 - 28.,13,39,432,18,20,29,50,0,0,1,"Las Vegas, Nevada, USA",Decision - Majority,Bryce Mitchell,0,Marc Goddard,0,3,5:00,69,38,78,45,1,3,10,3 Rnd (5-5-5),UFC - TUF 27 Finale,Featherweight Bout,W
12,15,10,14,"July 06, 2018",Glenn Trowbridge 28 - 29. Chris Lee 29 - 28. Junichiro Kamijo 28 - 29.,45,125,433,2,2,42,121,0,3,5,"Las Vegas, Nevada, USA",Decision - Split,Matt Bessette,0,Mark Smith,1,3,5:00,141,57,177,88,0,0,3,3 Rnd (5-5-5),UFC - TUF 27 Finale,Featherweight Bout,L
19,23,16,25,"July 06, 2018",Glenn Trowbridge 28 - 29. Chris Lee 29 - 28. Junichiro Kamijo 28 - 29.,46,136,433,12,14,44,141,0,11,11,"Las Vegas, Nevada, USA",Decision - Split,Steven Peterson,2,Mark Smith,1,3,5:00,175,74,220,115,1,2,6,3 Rnd (5-5-5),UFC - TUF 27 Finale,Featherweight Bout,W
6,7,20,28,"July 06, 2018",Rear Naked Choke,9,43,434,22,33,43,95,0,2,2,"Las Vegas, Nevada, USA",Submission,Gerald Meerschaert,3,Chris Tognoni,1,2,4:55,104,51,159,98,2,3,4,3 Rnd (5-5-5),UFC - TUF 27 Finale,Middleweight Bout,W
3,4,3,7,"July 06, 2018",Rear Naked Choke,18,42,434,2,4,17,46,1,3,3,"Las Vegas, Nevada, USA",Submission,Oskar Piechota,6,Chris Tognoni,0,2,4:55,53,23,63,31,2,1,1,3 Rnd (5-5-5),UFC - TUF 27 Finale,Middleweight Bout,L
30,40,11,15,"June 23, 2018",Charlie Keech 47 - 48. Evan Field 47 - 48. Howie Booth 47 - 48.,48,115,435,1,1,17,67,0,13,24,"Kallang, Singapore",Decision - Unanimous,Donald Cerrone,1,Leon Roberts,0,5,5:00,131,60,136,64,0,1,9,5 Rnd (5-5-5-5-5),UFC Fight Night: Cowboy vs. Edwards,Welterweight Bout,L
19,27,22,26,"June 23, 2018",Charlie Keech 47 - 48. Evan Field 47 - 48. Howie Booth 47 - 48.,62,140,435,0,0,37,105,0,28,34,"Kallang, Singapore",Decision - Unanimous,Leon Edwards,0,Leon Roberts,0,5,5:00,166,84,185,101,0,0,4,5 Rnd (5-5-5-5-5),UFC Fight Night: Cowboy vs. Edwards,Welterweight Bout,W
2,3,0,0,"June 23, 2018",Armbar From Half Guard,4,8,436,3,4,5,9,0,0,0,"Kallang, Singapore",Submission,Ovince Saint Preux,0,John Sharp,0,1,2:54,12,7,18,13,1,0,1,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Light Heavyweight Bout,W
3,4,3,4,"June 23, 2018",Armbar From Half Guard,6,8,436,0,0,5,6,1,1,2,"Kallang, Singapore",Submission,Tyson Pedro,0,John Sharp,0,1,2:54,12,9,13,10,1,0,4,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Light Heavyweight Bout,L
13,18,4,5,"June 23, 2018",Charlie Keech 28 - 29. Howie Booth 28 - 29. Albert Shen 27 - 30.,46,132,437,1,2,30,111,0,8,10,"Kallang, Singapore",Decision - Unanimous,Jessica-Rose Clark,0,Steve Perceval,0,3,5:00,139,51,139,51,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Women's Flyweight Bout,L
23,35,0,0,"June 23, 2018",Charlie Keech 28 - 29. Howie Booth 28 - 29. Albert Shen 27 - 30.,60,217,437,7,8,38,182,0,6,8,"Kallang, Singapore",Decision - Unanimous,Jessica Eye,2,Steve Perceval,0,3,5:00,225,67,232,74,0,1,2,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Women's Flyweight Bout,W
13,23,1,1,"June 23, 2018",Evan Field 30 - 27. Mark Craig 30 - 27. Ben Cartlidge 30 - 26.,95,205,438,0,0,32,111,0,51,72,"Kallang, Singapore",Decision - Unanimous,Li Jingliang,0,Leon Roberts,0,3,5:00,206,96,206,96,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Welterweight Bout,W
1,6,0,1,"June 23, 2018",Evan Field 30 - 27. Mark Craig 30 - 27. Ben Cartlidge 30 - 26.,45,153,438,0,0,24,123,0,20,25,"Kallang, Singapore",Decision - Unanimous,Daichi Abe,0,Leon Roberts,0,3,5:00,154,45,154,45,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Cowboy vs. Edwards,Welterweight Bout,L
