body,body_attempts,clinch,clinch_attempts,date,details,distance,distance_attempts,fight_id,ground,ground_attempts,head,head_attempts,kd,leg,leg_attempts,location,method,name,pass,referee,reversals,round,round_time,sig_attempts,sig_strikes,strike_attempts,strikes,sub_attempts,takedowns,td_attempts,time_format,title,weight_class,win/loss
0,0,0,0,"August 05, 2017",Kimura From Side Control,2,3,839,1,1,1,2,0,2,2,"Mexico City, Distrito Federal, Mexico",Submission,Rani Yahya,2,Kevin MacDonald,0,1,2:01,4,3,15,14,2,1,2,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Bantamweight Bout,W
11,17,1,4,"August 05, 2017",Marcos Rosales 30 - 27. Jeff Mullen 30 - 27. Miguel Jimenez 30 - 27.,48,92,840,10,16,34,81,0,14,14,"Mexico City, Distrito Federal, Mexico",Decision - Unanimous,Jose Quinonez,2,John McCarthy,0,3,5:00,112,59,125,70,0,1,4,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Bantamweight Bout,W
6,12,1,1,"August 05, 2017",Marcos Rosales 30 - 27. Jeff Mullen 30 - 27. Miguel Jimenez 30 - 27.,25,74,840,1,1,11,51,0,10,13,"Mexico City, Distrito Federal, Mexico",Decision - Unanimous,Diego Rivas,1,John McCarthy,1,3,5:00,76,27,78,29,2,1,1,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Bantamweight Bout,L
0,0,1,2,"August 05, 2017",Rear Naked Choke,1,4,841,10,16,12,22,1,0,0,"Mexico City, Distrito Federal, Mexico",Submission,Joseph Morales,1,Bladimir Puga,0,1,3:56,22,12,26,15,1,0,0,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Flyweight Bout,W
0,1,0,0,"August 05, 2017",Rear Naked Choke,1,3,841,1,3,2,5,0,0,0,"Mexico City, Distrito Federal, Mexico",Submission,Roberto Sanchez,0,Bladimir Puga,0,1,3:56,6,2,19,12,0,1,1,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Flyweight Bout,L
0,0,0,0,"August 05, 2017",Other - Choke From Side Control Von Flue Choke,2,7,842,0,0,2,7,0,0,0,"Mexico City, Distrito Federal, Mexico",Submission,Alvaro Herrera,0,Gary Copeland,0,1,2:01,7,2,7,2,1,0,0,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Lightweight Bout,L
0,3,0,0,"August 05, 2017",Other - Choke From Side Control Von Flue Choke,6,12,842,0,0,3,5,0,3,4,"Mexico City, Distrito Federal, Mexico",Submission,Jordan Rinaldi,1,Gary Copeland,0,1,2:01,12,6,13,7,1,0,0,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Lightweight Bout,W
12,16,12,17,"July 29, 2017",Failed Drug Test by Jones,46,123,843,0,0,29,99,0,17,25,"Anaheim, California, USA",Overturned,Daniel Cormier,0,John McCarthy,0,3,3:01,140,58,142,60,0,0,3,5 Rnd (5-5-5-5-5),UFC 214: Cormier vs. Jones 2,UFC Light Heavyweight Title Bout,NC
32,43,4,6,"July 29, 2017",Failed Drug Test by Jones,76,142,843,15,17,33,74,1,30,48,"Anaheim, California, USA",Overturned,Jon Jones,0,John McCarthy,0,3,3:01,165,95,165,95,0,0,3,5 Rnd (5-5-5-5-5),UFC 214: Cormier vs. Jones 2,UFC Light Heavyweight Title Bout,NC
13,18,1,1,"July 29, 2017",Wade Vierra 49 - 46. Sal D'amato 49 - 46. Marcos Rosales 50 - 45.,56,152,844,0,0,40,131,1,4,4,"Anaheim, California, USA",Decision - Unanimous,Tyron Woodley,0,Herb Dean,0,5,5:00,153,57,153,57,0,0,0,5 Rnd (5-5-5-5-5),UFC 214: Cormier vs. Jones 2,UFC Welterweight Title Bout,W
2,3,2,2,"July 29, 2017",Wade Vierra 49 - 46. Sal D'amato 49 - 46. Marcos Rosales 50 - 45.,26,87,844,0,0,23,83,0,3,3,"Anaheim, California, USA",Decision - Unanimous,Demian Maia,0,Herb Dean,0,5,5:00,89,28,90,29,0,0,21,5 Rnd (5-5-5-5-5),UFC 214: Cormier vs. Jones 2,UFC Welterweight Title Bout,L
15,22,11,22,"July 29, 2017",Knees to Head In Clinch,58,115,845,5,6,38,99,1,21,22,"Anaheim, California, USA",KO/TKO,Cris Cyborg,0,Mike Beltran,0,3,1:56,143,74,144,75,0,0,1,5 Rnd (5-5-5-5-5),UFC 214: Cormier vs. Jones 2,UFC Women's Featherweight Title Bout,W
9,17,4,7,"July 29, 2017",Knees to Head In Clinch,28,78,845,0,0,13,54,0,10,14,"Anaheim, California, USA",KO/TKO,Tonya Evinger,0,Mike Beltran,0,3,1:56,85,32,87,34,0,1,4,5 Rnd (5-5-5-5-5),UFC 214: Cormier vs. Jones 2,UFC Women's Featherweight Title Bout,L
28,37,42,55,"July 29, 2017",Michael Bell 29 - 28. Marcos Rosales 29 - 28. Derek Cleary 29 - 28.,35,101,846,0,0,47,116,0,2,3,"Anaheim, California, USA",Decision - Unanimous,Robbie Lawler,0,John McCarthy,0,3,5:00,156,77,164,85,0,0,1,3 Rnd (5-5-5),UFC 214: Cormier vs. Jones 2,Welterweight Bout,W
26,32,25,40,"July 29, 2017",Michael Bell 29 - 28. Marcos Rosales 29 - 28. Derek Cleary 29 - 28.,56,125,846,1,1,50,127,0,6,7,"Anaheim, California, USA",Decision - Unanimous,Donald Cerrone,2,John McCarthy,0,3,5:00,166,82,185,99,0,1,10,3 Rnd (5-5-5),UFC 214: Cormier vs. Jones 2,Welterweight Bout,L
1,1,2,2,"July 29, 2017",Punches to Head At Distance,0,2,847,0,0,0,2,0,1,1,"Anaheim, California, USA",KO/TKO,Jimi Manuwa,0,Jason Herzog,0,1,0:42,4,2,4,2,0,0,0,3 Rnd (5-5-5),UFC 214: Cormier vs. Jones 2,Light Heavyweight Bout,L
1,1,8,9,"July 29, 2017",Punches to Head At Distance,3,7,847,1,3,10,17,0,1,1,"Anaheim, California, USA",KO/TKO,Volkan Oezdemir,0,Jason Herzog,0,1,0:42,19,12,20,13,0,0,0,3 Rnd (5-5-5),UFC 214: Cormier vs. Jones 2,Light Heavyweight Bout,W
2,4,7,9,"July 29, 2017",Punches to Head On Ground,25,40,848,10,13,37,55,0,3,3,"Anaheim, California, USA",KO/TKO,Ricardo Lamas,2,Mike Beltran,0,1,4:34,62,42,63,43,0,1,1,3 Rnd (5-5-5),UFC 214: Cormier vs. Jones 2,Featherweight Bout,W
1,1,2,7,"July 29, 2017",Punches to Head On Ground,5,26,848,1,2,7,33,0,0,1,"Anaheim, California, USA",KO/TKO,Jason Knight,0,Mike Beltran,0,1,4:34,35,8,45,18,0,0,1,3 Rnd (5-5-5),UFC 214: Cormier vs. Jones 2,Featherweight Bout,L
15,23,7,8,"July 29, 2017",Marcos Rosales 30 - 26. Derek Cleary 29 - 27. Wade Vierra 29 - 28.,36,82,849,28,31,41,81,0,15,17,"Anaheim, California, USA",Decision - Unanimous,Aljamain Sterling,1,Herb Dean,0,3,5:00,121,71,166,112,0,1,1,3 Rnd (5-5-5),UFC 214: Cormier vs. Jones 2,Catch Weight Bout,W
6,13,2,2,"July 29, 2017",Marcos Rosales 30 - 26. Derek Cleary 29 - 27. Wade Vierra 29 - 28.,9,70,849,8,13,10,65,0,3,7,"Anaheim, California, USA",Decision - Unanimous,Renan Barao,3,Herb Dean,0,3,5:00,85,19,138,65,0,2,3,3 Rnd (5-5-5),UFC 214: Cormier vs. Jones 2,Catch Weight Bout,L
14,19,1,3,"July 29, 2017",Guillotine Choke After Drop to Guard,64,217,850,0,0,49,198,0,2,3,"Anaheim, California, USA",Submission,Brian Ortega,0,Jason Herzog,0,3,2:59,220,65,220,65,1,0,2,3 Rnd (5-5-5),UFC 214: Cormier vs. Jones 2,Featherweight Bout,W
8,13,0,0,"July 29, 2017",Guillotine Choke After Drop to Guard,109,252,850,0,0,91,229,0,10,10,"Anaheim, California, USA",Submission,Renato Moicano,0,Jason Herzog,0,3,2:59,252,109,254,111,0,2,2,3 Rnd (5-5-5),UFC 214: Cormier vs. Jones 2,Featherweight Bout,L
9,14,3,9,"July 29, 2017",Brandon Saucedo 27 - 30. Michael Bell 27 - 30. Guilherme Bravo 27 - 30.,70,193,851,0,0,51,173,0,13,15,"Anaheim, California, USA",Decision - Unanimous,Andre Fili,0,John McCarthy,0,3,5:00,202,73,205,75,0,0,2,3 Rnd (5-5-5),UFC 214: Cormier vs. Jones 2,Featherweight Bout,L
8,10,1,5,"July 29, 2017",Brandon Saucedo 27 - 30. Michael Bell 27 - 30. Guilherme Bravo 27 - 30.,66,143,851,8,12,55,137,0,12,13,"Anaheim, California, USA",Decision - Unanimous,Calvin Kattar,0,John McCarthy,0,3,5:00,160,75,166,80,0,2,3,3 Rnd (5-5-5),UFC 214: Cormier vs. Jones 2,Featherweight Bout,W
17,22,13,19,"July 29, 2017",Wade Vierra 28 - 29. Marcos Rosales 28 - 29. Sal D'amato 28 - 29.,60,118,852,13,20,62,127,0,7,8,"Anaheim, California, USA",Decision - Unanimous,Kailin Curran,2,Herb Dean,1,3,5:00,157,86,232,153,0,1,3,3 Rnd (5-5-5),UFC 214: Cormier vs. Jones 2,Women's Strawweight Bout,L
20,29,20,25,"July 29, 2017",Wade Vierra 28 - 29. Marcos Rosales 28 - 29. Sal D'amato 28 - 29.,47,138,852,15,18,60,150,0,2,2,"Anaheim, California, USA",Decision - Unanimous,Alexandra Albu,2,Herb Dean,0,3,5:00,181,82,221,109,0,5,8,3 Rnd (5-5-5),UFC 214: Cormier vs. Jones 2,Women's Strawweight Bout,W
5,8,1,2,"July 29, 2017",Brandon Saucedo 28 - 29. Guilherme Bravo 29 - 28. Wade Vierra 28 - 29.,19,73,853,11,12,26,79,0,0,0,"Anaheim, California, USA",Decision - Split,Eric Shelton,0,Mike Beltran,0,3,5:00,87,31,123,65,1,1,2,3 Rnd (5-5-5),UFC 214: Cormier vs. Jones 2,Flyweight Bout,L
7,9,2,3,"July 29, 2017",Brandon Saucedo 28 - 29. Guilherme Bravo 29 - 28. Wade Vierra 28 - 29.,20,72,853,5,5,15,66,0,5,5,"Anaheim, California, USA",Decision - Split,Jarred Brooks,1,Mike Beltran,0,3,5:00,80,27,87,32,1,5,8,3 Rnd (5-5-5),UFC 214: Cormier vs. Jones 2,Flyweight Bout,W
4,6,4,4,"July 29, 2017",Punch to Head At Distance,7,14,854,0,0,4,7,0,3,5,"Anaheim, California, USA",KO/TKO,Joshua Burkman,0,Jason Herzog,0,1,3:04,18,11,18,11,0,0,1,3 Rnd (5-5-5),UFC 214: Cormier vs. Jones 2,Lightweight Bout,L
4,6,5,7,"July 29, 2017",Punch to Head At Distance,9,21,854,1,1,5,17,1,6,6,"Anaheim, California, USA",KO/TKO,Drew Dober,0,Jason Herzog,0,1,3:04,29,15,34,20,0,0,1,3 Rnd (5-5-5),UFC 214: Cormier vs. Jones 2,Lightweight Bout,W
6,12,6,9,"July 22, 2017",Arm Triangle On Ground,24,59,855,6,8,25,59,0,5,5,"Uniondale, New York, USA",Submission,Chris Weidman,5,John McCarthy,0,3,3:45,76,36,124,75,2,7,13,5 Rnd (5-5-5-5-5),UFC Fight Night: Weidman vs. Gastelum,Middleweight Bout,W
4,4,2,3,"July 22, 2017",Arm Triangle On Ground,14,34,855,10,10,21,42,1,1,1,"Uniondale, New York, USA",Submission,Kelvin Gastelum,0,John McCarthy,0,3,3:45,47,26,50,28,0,0,0,5 Rnd (5-5-5-5-5),UFC Fight Night: Weidman vs. Gastelum,Middleweight Bout,L
18,21,22,34,"July 22, 2017",Dave Tirelli 28 - 29. Bryan Miner 29 - 28. Doug Crosby 28 - 29.,47,125,856,0,1,39,126,0,12,13,"Uniondale, New York, USA",Decision - Split,Dennis Bermudez,0,Dan Miragliotta,0,3,5:00,160,69,194,101,0,1,6,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Featherweight Bout,L
24,31,33,44,"July 22, 2017",Dave Tirelli 28 - 29. Bryan Miner 29 - 28. Doug Crosby 28 - 29.,34,107,856,3,3,42,119,0,4,4,"Uniondale, New York, USA",Decision - Split,Darren Elkins,2,Dan Miragliotta,0,3,5:00,154,70,189,99,2,3,10,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Featherweight Bout,W
7,9,12,18,"July 22, 2017",Dave Tirelli 29 - 28. Sal D'amato 28 - 29. Jeff Mullen 29 - 28.,74,164,857,0,0,70,163,0,9,10,"Uniondale, New York, USA",Decision - Split,Patrick Cummins,0,John McCarthy,0,3,5:00,182,86,188,92,0,1,11,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Light Heavyweight Bout,W
3,4,0,1,"July 22, 2017",Dave Tirelli 29 - 28. Sal D'amato 28 - 29. Jeff Mullen 29 - 28.,67,189,857,5,6,66,189,0,3,3,"Uniondale, New York, USA",Decision - Split,Gian Villante,0,John McCarthy,0,3,5:00,196,72,210,85,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Light Heavyweight Bout,L
17,29,8,10,"July 22, 2017",Bryan Miner 30 - 27. Doug Crosby 30 - 26. Cardo Urso 29 - 28.,58,146,858,4,4,38,114,2,15,17,"Uniondale, New York, USA",Decision - Unanimous,Jimmie Rivera,0,Dan Miragliotta,0,3,5:00,160,70,165,75,0,2,6,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Bantamweight Bout,W
13,20,5,7,"July 22, 2017",Bryan Miner 30 - 27. Doug Crosby 30 - 26. Cardo Urso 29 - 28.,67,160,858,0,0,36,121,0,23,26,"Uniondale, New York, USA",Decision - Unanimous,Thomas Almeida,0,Dan Miragliotta,0,3,5:00,167,72,167,72,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Bantamweight Bout,L
15,16,20,24,"July 22, 2017",Jeff Mullen 27 - 30. Cardo Urso 29 - 28. Doug Crosby 27 - 30.,54,140,859,1,1,57,146,0,3,3,"Uniondale, New York, USA",Decision - Split,Lyman Good,0,Todd Ronald Anderson,0,3,5:00,165,75,182,89,0,1,1,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Welterweight Bout,L
13,22,16,21,"July 22, 2017",Jeff Mullen 27 - 30. Cardo Urso 29 - 28. Doug Crosby 27 - 30.,67,198,859,0,0,56,181,0,14,16,"Uniondale, New York, USA",Decision - Split,Elizeu Zaleski dos Santos,0,Todd Ronald Anderson,0,3,5:00,219,83,220,84,0,1,7,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Welterweight Bout,W
2,3,1,3,"July 22, 2017",Punch to Head In Clinch,13,20,860,0,0,8,16,0,4,4,"Uniondale, New York, USA",KO/TKO,Rafael Natal,0,Keith Peterson,0,1,2:54,23,14,24,15,0,0,1,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Middleweight Bout,L
1,1,2,2,"July 22, 2017",Punch to Head In Clinch,10,13,860,11,14,22,28,1,0,0,"Uniondale, New York, USA",KO/TKO,Eryk Anders,2,Keith Peterson,0,1,2:54,29,23,29,23,0,1,2,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Middleweight Bout,W
3,4,0,0,"July 22, 2017",Punch to Head At Distance,2,11,861,3,3,2,10,0,0,0,"Uniondale, New York, USA",KO/TKO,Ryan LaFlare,2,John McCarthy,0,2,1:50,14,5,17,8,0,0,2,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Welterweight Bout,L
1,1,2,2,"July 22, 2017",Punch to Head At Distance,6,18,861,0,1,4,17,1,3,3,"Uniondale, New York, USA",KO/TKO,Alex Oliveira,0,John McCarthy,0,2,1:50,21,8,21,8,1,0,1,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Welterweight Bout,W
15,19,10,15,"July 22, 2017",Dave Tirelli 27 - 30. Cardo Urso 26 - 30. Sal D'amato 27 - 30.,58,173,862,0,0,40,150,0,13,19,"Uniondale, New York, USA",Decision - Unanimous,Damian Grabowski,0,Dan Miragliotta,0,3,5:00,188,68,190,69,0,0,5,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Heavyweight Bout,L
21,26,14,17,"July 22, 2017",Dave Tirelli 27 - 30. Cardo Urso 26 - 30. Sal D'amato 27 - 30.,97,211,862,0,0,61,168,0,29,34,"Uniondale, New York, USA",Decision - Unanimous,Chase Sherman,0,Dan Miragliotta,0,3,5:00,228,111,229,112,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Heavyweight Bout,W
3,3,0,0,"July 22, 2017",Jeff Mullen 28 - 29. Bryan Miner 27 - 30. Sal D'amato 27 - 30.,22,51,863,1,3,13,43,0,7,8,"Uniondale, New York, USA",Decision - Unanimous,Kyle Bochniak,0,Todd Ronald Anderson,0,3,5:00,54,23,76,43,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Featherweight Bout,L
6,7,7,11,"July 22, 2017",Jeff Mullen 28 - 29. Bryan Miner 27 - 30. Sal D'amato 27 - 30.,13,44,863,21,39,30,82,0,5,5,"Uniondale, New York, USA",Decision - Unanimous,Jeremy Kennedy,4,Todd Ronald Anderson,0,3,5:00,94,41,118,59,0,8,14,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Featherweight Bout,W
3,3,3,4,"July 22, 2017",Armbar On Ground,5,12,864,0,0,2,7,0,3,6,"Uniondale, New York, USA",Submission,Brian Kelleher,0,Keith Peterson,0,1,2:18,16,8,22,14,0,1,3,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Bantamweight Bout,L
2,3,1,1,"July 22, 2017",Armbar On Ground,4,14,864,0,0,2,11,0,1,1,"Uniondale, New York, USA",Submission,Marlon Vera,0,Keith Peterson,0,1,2:18,15,5,15,5,2,0,0,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Bantamweight Bout,W
2,5,11,15,"July 22, 2017",Punch to Head In Clinch,8,26,865,0,0,7,24,0,10,12,"Uniondale, New York, USA",KO/TKO,Tim Johnson,0,John McCarthy,0,1,2:51,41,19,50,25,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Heavyweight Bout,L
9,11,7,8,"July 22, 2017",Punch to Head In Clinch,12,24,865,2,3,11,23,1,1,1,"Uniondale, New York, USA",KO/TKO,Junior Albini,0,John McCarthy,0,1,2:51,35,21,42,28,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Heavyweight Bout,W
9,12,13,16,"July 22, 2017",Cardo Urso 29 - 28. Sal D'amato 30 - 26. Doug Crosby 30 - 26.,77,164,866,12,17,87,179,3,6,6,"Uniondale, New York, USA",Decision - Unanimous,Shane Burgos,0,Keith Peterson,0,3,5:00,197,102,243,144,0,1,1,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Featherweight Bout,W
9,16,2,3,"July 22, 2017",Cardo Urso 29 - 28. Sal D'amato 30 - 26. Doug Crosby 30 - 26.,49,174,866,0,0,40,159,0,2,2,"Uniondale, New York, USA",Decision - Unanimous,Godofredo Pepey,0,Keith Peterson,0,3,5:00,177,51,178,52,0,0,14,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Featherweight Bout,L
7,13,2,4,"July 22, 2017",Dave Tirelli 27 - 28. Jeff Mullen 28 - 29. Sal D'amato 28 - 29.,12,50,867,8,9,6,40,0,9,10,"Uniondale, New York, USA",Decision - Unanimous,Frankie Perez,0,Todd Ronald Anderson,0,3,5:00,63,22,99,53,0,3,5,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Lightweight Bout,L
6,8,2,2,"July 22, 2017",Dave Tirelli 27 - 28. Jeff Mullen 28 - 29. Sal D'amato 28 - 29.,12,30,867,9,11,16,31,0,1,4,"Uniondale, New York, USA",Decision - Unanimous,Chris Wade,7,Todd Ronald Anderson,1,3,5:00,43,23,79,51,2,3,8,3 Rnd (5-5-5),UFC Fight Night: Weidman vs. Gastelum,Lightweight Bout,W
0,0,0,0,"July 16, 2017",Punches to Head At Distance,5,7,868,0,0,4,6,0,1,1,"Glasgow, Scotland, United Kingdom",KO/TKO,Gunnar Nelson,0,Leon Roberts,0,1,1:22,7,5,7,5,0,0,0,5 Rnd (5-5-5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Welterweight Bout,L
0,0,0,0,"July 16, 2017",Punches to Head At Distance,4,9,868,3,3,7,12,1,0,0,"Glasgow, Scotland, United Kingdom",KO/TKO,Santiago Ponzinibbio,0,Leon Roberts,0,1,1:22,12,7,12,7,0,0,0,5 Rnd (5-5-5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Welterweight Bout,W
18,37,2,4,"July 16, 2017",Howard Hughes 28 - 29. Maciej Motylewski 27 - 30. Pawel Harasim 27 - 30.,61,172,869,0,0,19,105,0,26,34,"Glasgow, Scotland, United Kingdom",Decision - Unanimous,Joanne Calderwood,0,Marc Goddard,1,3,5:00,176,63,181,68,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Women's Strawweight Bout,L
24,36,4,5,"July 16, 2017",Howard Hughes 28 - 29. Maciej Motylewski 27 - 30. Pawel Harasim 27 - 30.,48,103,869,2,3,21,51,0,9,24,"Glasgow, Scotland, United Kingdom",Decision - Unanimous,Cynthia Calvillo,2,Marc Goddard,0,3,5:00,111,54,119,62,2,2,5,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Women's Strawweight Bout,W
2,2,3,5,"July 16, 2017",Elbow to Head From Guard,2,4,870,0,0,2,6,0,1,1,"Glasgow, Scotland, United Kingdom",KO/TKO,Stevie Ray,0,Grant Waterman,0,1,3:57,9,5,15,11,0,0,1,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Lightweight Bout,L
7,9,7,10,"July 16, 2017",Elbow to Head From Guard,4,7,870,12,18,14,24,1,2,2,"Glasgow, Scotland, United Kingdom",KO/TKO,Paul Felder,1,Grant Waterman,0,1,3:57,35,23,41,28,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Lightweight Bout,W
11,29,2,3,"July 16, 2017",Howard Hughes 29 - 28. Pawel Harasim 29 - 28. Mark Collett 29 - 28.,73,214,871,0,0,55,178,0,9,10,"Glasgow, Scotland, United Kingdom",Decision - Unanimous,Jack Marshman,0,Rich Mitchell,0,3,5:00,217,75,225,83,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Middleweight Bout,W
21,32,15,18,"July 16, 2017",Howard Hughes 29 - 28. Pawel Harasim 29 - 28. Mark Collett 29 - 28.,68,171,871,0,0,58,152,0,4,5,"Glasgow, Scotland, United Kingdom",Decision - Unanimous,Ryan Janes,0,Rich Mitchell,0,3,5:00,189,83,227,119,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Middleweight Bout,L
1,4,0,0,"July 16, 2017",Punch to Head At Distance,13,42,872,2,5,14,43,1,0,0,"Glasgow, Scotland, United Kingdom",KO/TKO,Khalil Rountree Jr.,0,Leon Roberts,0,1,4:56,47,15,47,15,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Light Heavyweight Bout,W
3,4,0,0,"July 16, 2017",Punch to Head At Distance,17,29,872,0,0,1,6,0,13,19,"Glasgow, Scotland, United Kingdom",KO/TKO,Paul Craig,0,Leon Roberts,0,1,4:56,29,17,29,17,0,0,1,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Light Heavyweight Bout,L
18,25,6,10,"July 16, 2017",Paul Sutherland 27 - 30. Maciej Motylewski 27 - 30. Pawel Harasim 27 - 30.,30,104,873,0,0,15,85,0,3,4,"Glasgow, Scotland, United Kingdom",Decision - Unanimous,James Mulheron,0,Marc Goddard,0,3,5:00,114,36,136,56,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Heavyweight Bout,L
7,11,2,3,"July 16, 2017",Paul Sutherland 27 - 30. Maciej Motylewski 27 - 30. Pawel Harasim 27 - 30.,40,77,873,10,11,40,73,0,5,7,"Glasgow, Scotland, United Kingdom",Decision - Unanimous,Justin Willis,2,Marc Goddard,0,3,5:00,91,52,114,72,0,3,4,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Heavyweight Bout,W
7,14,5,8,"July 16, 2017",Punch to Head At Distance,18,54,874,1,3,14,46,1,3,5,"Glasgow, Scotland, United Kingdom",KO/TKO,Danny Roberts,0,Rich Mitchell,0,2,3:59,65,24,71,29,0,0,1,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Welterweight Bout,W
5,12,7,10,"July 16, 2017",Punch to Head At Distance,18,53,874,0,0,15,45,0,5,6,"Glasgow, Scotland, United Kingdom",KO/TKO,Bobby Nash,1,Rich Mitchell,0,2,3:59,63,25,91,46,0,2,5,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Welterweight Bout,L
38,54,35,44,"July 16, 2017",Rear Naked Choke,83,182,875,1,1,57,145,1,24,28,"Glasgow, Scotland, United Kingdom",Submission,Alexandre Pantoja,2,Grant Waterman,0,3,2:31,227,119,239,131,1,1,1,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Flyweight Bout,W
7,9,12,19,"July 16, 2017",Rear Naked Choke,68,160,875,2,4,72,170,0,3,4,"Glasgow, Scotland, United Kingdom",Submission,Neil Seery,0,Grant Waterman,0,3,2:31,183,82,192,90,0,0,2,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Flyweight Bout,L
1,2,0,3,"July 16, 2017",Slam to In Clinch,3,9,876,0,0,2,9,0,0,1,"Glasgow, Scotland, United Kingdom",KO/TKO,Charlie Ward,0,Marc Goddard,0,1,2:10,12,3,13,4,0,0,1,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Welterweight Bout,L
2,4,0,0,"July 16, 2017",Slam to In Clinch,8,21,876,2,4,6,18,0,2,3,"Glasgow, Scotland, United Kingdom",KO/TKO,Galore Bofando,0,Marc Goddard,0,1,2:10,25,10,25,10,0,1,1,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Welterweight Bout,W
18,29,6,8,"July 16, 2017",Mark Collett 29 - 26. Howard Hughes 29 - 28. Pawel Harasim 29 - 28.,49,118,877,38,48,69,139,1,6,6,"Glasgow, Scotland, United Kingdom",Decision - Unanimous,Danny Henry,8,Grant Waterman,0,3,5:00,174,93,243,153,2,1,3,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Lightweight Bout,W
8,8,12,18,"July 16, 2017",Mark Collett 29 - 26. Howard Hughes 29 - 28. Pawel Harasim 29 - 28.,50,102,877,7,9,44,99,0,17,22,"Glasgow, Scotland, United Kingdom",Decision - Unanimous,Daniel Teymur,0,Grant Waterman,0,3,5:00,129,69,139,78,0,0,2,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Lightweight Bout,L
2,4,0,0,"July 16, 2017",Paul Sutherland 30 - 25. Maciej Motylewski 30 - 27. Ben Cartlidge 30 - 27.,19,54,878,37,50,52,98,0,2,2,"Glasgow, Scotland, United Kingdom",Decision - Unanimous,Brett Johns,2,Leon Roberts,0,3,5:00,104,56,231,172,1,3,5,3 Rnd (5-5-5),UFC Fight Night: Nelson vs. Ponzinibbio,Bantamweight Bout,W
